"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Year","Dim1","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"1",3791994,"WSH_20_WAT","COUNTRY","AGO","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.40 [0.29-0.52]",0.39756,0.29019,0.51769,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"2",1100839,"WSH_20_WAT","COUNTRY","BFA","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.46 [0.35-0.58]",0.4597,0.35148,0.57578,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"3",961251,"WSH_20_WAT","COUNTRY","PNG","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.43 [0.29-0.58]",0.43305,0.28765,0.58096,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"4",9915942,"WSH_20_WAT","COUNTRY","TUN","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.26 [0.17-0.38]",0.25752,0.17106,0.37804,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"5",8427197,"WSH_20_WAT","COUNTRY","TGO","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.43 [0.33-0.54]",0.43242,0.32772,0.54392,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"6",5366346,"WSH_20_WAT","COUNTRY","MEX","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.18 [0.08-0.36]",0.18378,0.07613,0.3615,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"7",7591521,"WSH_20_WAT","COUNTRY","SSD","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.46 [0.35-0.58]",0.46343,0.35378,0.58001,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"8",7648388,"WSH_20_WAT","COUNTRY","BRA","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.13 [0.05-0.32]",0.13177,0.0471,0.31525,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"9",4127502,"WSH_20_WAT","COUNTRY","SLV","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.23 [0.12-0.39]",0.23347,0.12432,0.39133,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"10",6680132,"WSH_20_WAT","COUNTRY","CRI","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.15 [0.06-0.32]",0.15411,0.06297,0.32322,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"11",7591692,"WSH_20_WAT","COUNTRY","LAO","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.26 [0.18-0.36]",0.26197,0.1821,0.36465,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"12",5781138,"WSH_20_WAT","COUNTRY","GMB","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.40 [0.29-0.52]",0.39607,0.28752,0.51857,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"13",5278929,"WSH_20_WAT","COUNTRY","BGD","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.35 [0.24-0.50]",0.35445,0.23693,0.49745,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"14",1126756,"WSH_20_WAT","COUNTRY","TKM","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.10 [0.03-0.28]",0.09575,0.02659,0.27588,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"15",7769051,"WSH_20_WAT","COUNTRY","NPL","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.36 [0.26-0.50]",0.36397,0.257,0.49562,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"16",4805876,"WSH_20_WAT","COUNTRY","DJI","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.40 [0.26-0.55]",0.39773,0.25941,0.54866,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"17",1449671,"WSH_20_WAT","COUNTRY","UGA","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.37 [0.28-0.48]",0.37155,0.27882,0.47743,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"18",1810199,"WSH_20_WAT","COUNTRY","KEN","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.36 [0.27-0.47]",0.35987,0.26902,0.46643,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"19",7664,"WSH_20_WAT","COUNTRY","ALB","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.23 [0.10-0.41]",0.22943,0.0994,0.41011,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"20",6611398,"WSH_20_WAT","COUNTRY","MYS","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.22 [0.11-0.37]",0.21664,0.11216,0.36765,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"21",7004094,"WSH_20_WAT","COUNTRY","LCA","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.22 [0.11-0.37]",0.21831,0.11298,0.37456,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"22",558281,"WSH_20_WAT","COUNTRY","FJI","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.30 [0.13-0.49]",0.2955,0.13329,0.49282,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"23",8839555,"WSH_20_WAT","COUNTRY","COD","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.46 [0.35-0.58]",0.46277,0.34771,0.58436,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"24",6269147,"WSH_20_WAT","COUNTRY","EGY","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.23 [0.09-0.41]",0.23076,0.08964,0.41269,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"25",3211202,"WSH_20_WAT","COUNTRY","BOL","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.23 [0.13-0.38]",0.23166,0.13088,0.3845,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"26",9739747,"WSH_20_WAT","COUNTRY","WSM","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.30 [0.20-0.43]",0.30174,0.20087,0.43086,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"27",4406969,"WSH_20_WAT","COUNTRY","ETH","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.46 [0.35-0.57]",0.45841,0.35186,0.56867,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"28",160170,"WSH_20_WAT","COUNTRY","VEN","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.02 [0.00-0.17]",0.02055,0.00275,0.17269,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"29",867609,"WSH_20_WAT","COUNTRY","ZWE","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.42 [0.33-0.53]",0.42407,0.32527,0.5319,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"30",9106310,"WSH_20_WAT","COUNTRY","TON","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.32 [0.21-0.46]",0.32009,0.20905,0.45888,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"31",1121570,"WSH_20_WAT","COUNTRY","SUR","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.30 [0.20-0.43]",0.29822,0.20064,0.4284,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"32",9283859,"WSH_20_WAT","COUNTRY","BEN","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.44 [0.33-0.55]",0.43935,0.33188,0.55346,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"33",7181087,"WSH_20_WAT","COUNTRY","IDN","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.12 [0.08-0.20]",0.12267,0.07884,0.19862,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"34",6954074,"WSH_20_WAT","COUNTRY","YEM","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.27 [0.16-0.42]",0.2724,0.16029,0.42301,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"35",1279743,"WSH_20_WAT","COUNTRY","CUB","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.17 [0.09-0.32]",0.17467,0.08782,0.32464,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"36",7719480,"WSH_20_WAT","COUNTRY","CPV","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.38 [0.24-0.54]",0.37629,0.2357,0.53821,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"37",7434630,"WSH_20_WAT","COUNTRY","GTM","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.22 [0.13-0.34]",0.21743,0.13462,0.34277,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"38",8061492,"WSH_20_WAT","COUNTRY","PRK","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.20 [0.11-0.36]",0.20413,0.10826,0.35638,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"39",10151900,"WSH_20_WAT","COUNTRY","BLR","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.06 [0.02-0.20]",0.06018,0.0214,0.19896,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"40",6840048,"WSH_20_WAT","COUNTRY","BTN","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.14 [0.09-0.21]",0.13807,0.08949,0.21345,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"41",3351219,"WSH_20_WAT","COUNTRY","KHM","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.33 [0.23-0.44]",0.32689,0.23465,0.43649,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"42",2572822,"WSH_20_WAT","COUNTRY","RUS","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.17 [0.07-0.35]",0.17199,0.06569,0.35165,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"43",2769090,"WSH_20_WAT","COUNTRY","FSM","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.08 [0.01-0.39]",0.08223,0.00862,0.39438,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"44",7776564,"WSH_20_WAT","COUNTRY","LBR","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.43 [0.32-0.54]",0.42562,0.32348,0.53807,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"45",9068704,"WSH_20_WAT","COUNTRY","KIR","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.15 [0.11-0.22]",0.15445,0.11094,0.21759,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"46",6345937,"WSH_20_WAT","COUNTRY","SYR","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.24 [0.11-0.42]",0.24038,0.1063,0.42336,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"47",6428533,"WSH_20_WAT","COUNTRY","ARM","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.20 [0.07-0.38]",0.19777,0.07038,0.38333,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"48",786426,"WSH_20_WAT","COUNTRY","LKA","SEAR","YEAR","South-East Asia","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.22 [0.11-0.37]",0.21696,0.11259,0.37472,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"49",4933946,"WSH_20_WAT","COUNTRY","MRT","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.41 [0.30-0.53]",0.40737,0.30083,0.52507,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"50",10165002,"WSH_20_WAT","COUNTRY","SRB","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.23 [0.09-0.41]",0.22648,0.09341,0.41125,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"51",8328393,"WSH_20_WAT","COUNTRY","GUY","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.28 [0.19-0.39]",0.27645,0.19471,0.38777,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"52",4870928,"WSH_20_WAT","COUNTRY","VUT","WPR","YEAR","Western Pacific","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.34 [0.19-0.49]",0.33559,0.18874,0.493,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"53",6067907,"WSH_20_WAT","COUNTRY","TUR","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.13 [0.05-0.30]",0.12994,0.05217,0.298,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"54",1603083,"WSH_20_WAT","COUNTRY","ZAF","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.27 [0.14-0.44]",0.27494,0.14195,0.4414,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"55",1848692,"WSH_20_WAT","COUNTRY","SLE","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.45 [0.35-0.56]",0.4489,0.34677,0.55727,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"56",319397,"WSH_20_WAT","COUNTRY","SOM","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.44 [0.31-0.58]",0.4427,0.31122,0.58202,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"57",15753,"WSH_20_WAT","COUNTRY","JOR","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.13 [0.04-0.31]",0.12956,0.04197,0.30999,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"58",3833001,"WSH_20_WAT","COUNTRY","STP","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.37 [0.27-0.50]",0.37448,0.26838,0.49822,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"59",8980595,"WSH_20_WAT","COUNTRY","ROU","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.15 [0.05-0.33]",0.153,0.05393,0.33214,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"60",325990,"WSH_20_WAT","COUNTRY","VCT","AMR","YEAR","Americas","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.24 [0.11-0.42]",0.24208,0.11098,0.42097,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"61",10127536,"WSH_20_WAT","COUNTRY","UZB","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.07 [0.04-0.12]",0.0693,0.04191,0.11541,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"62",2611836,"WSH_20_WAT","COUNTRY","CIV","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.40 [0.30-0.51]",0.39997,0.29832,0.51165,NA,"2022-11-16T11:21:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"63",7581748,"WSH_20_WAT","COUNTRY","RWA","AFR","YEAR","Africa","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.33 [0.25-0.43]",0.33097,0.24621,0.43239,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"64",1154768,"WSH_20_WAT","COUNTRY","TJK","EUR","YEAR","Europe","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.11 [0.06-0.22]",0.10753,0.06013,0.22014,NA,"2022-11-16T11:21:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"65",4213088,"WSH_20_WAT","COUNTRY","MAR","EMR","YEAR","Eastern Mediterranean","SEX",2019,"SEX_BTSX","AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"0.12 [0.06-0.21]",0.11529,0.05959,0.21148,NA,"2022-11-16T11:21:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
