"","Id","IndicatorCode","SpatialDimType","Country","ParentLocationCode","TimeDimType","ParentLocation","Dim1Type","Dim1","Year","Dim2Type","Dim2","Dim3Type","Dim3","DataSourceDimType","DataSourceDim","Value","NumericValue","Low","High","Comments","Date","TimeDimensionValue","TimeDimensionBegin","TimeDimensionEnd"
"368",6665312,"WSH_10_WAT","COUNTRY","COD","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"11734 [8164-16102]",11734.08691,8164.18164,16101.57324,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"369",2072337,"WSH_10_WAT","COUNTRY","VEN","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"11 [1-97]",11.48168,1.48697,96.99884,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"370",5709332,"WSH_10_WAT","COUNTRY","MEX","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"332 [137-651]",331.55347,137.13449,651.32636,NA,"2022-11-01T15:13:06+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"371",7981785,"WSH_10_WAT","COUNTRY","COD","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"19113 [13689-25478]",19112.96094,13689.10742,25477.79102,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"372",8690436,"WSH_10_WAT","COUNTRY","CUB","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"36 [18-68]",36.01738,17.93769,67.54007,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"373",1288830,"WSH_10_WAT","COUNTRY","ALB","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2 [1-5]",2.1306,0.74434,4.98303,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"374",6405435,"WSH_10_WAT","COUNTRY","ERI","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"975 [647-1389]",975.32373,647.0777,1388.90039,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"375",6000376,"WSH_10_WAT","COUNTRY","NPL","SEAR","YEAR","South-East Asia","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"828 [549-1219]",827.59705,549.02234,1219.31043,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"376",10078721,"WSH_10_WAT","COUNTRY","MNG","WPR","YEAR","Western Pacific","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"12 [7-18]",11.92436,7.43094,18.39897,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"377",5440375,"WSH_10_WAT","COUNTRY","GIN","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1132 [786-1578]",1131.8894,786.11646,1578.36011,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"378",2549882,"WSH_10_WAT","COUNTRY","TZA","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3509 [2487-4774]",3509.11816,2486.99561,4773.93652,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"379",3360103,"WSH_10_WAT","COUNTRY","THA","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"33 [19-54]",33.2645,18.57461,54.49578,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"380",2727088,"WSH_10_WAT","COUNTRY","PHL","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"837 [490-1330]",837.28015,489.86026,1329.90283,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"381",4854064,"WSH_10_WAT","COUNTRY","AZE","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5 [2-12]",4.87696,1.96443,11.77095,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"382",7937629,"WSH_10_WAT","COUNTRY","HND","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"222 [144-335]",221.99312,143.81384,335.30139,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"383",9755579,"WSH_10_WAT","COUNTRY","COG","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"198 [131-285]",197.65094,130.70581,285.39874,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"384",3891031,"WSH_10_WAT","COUNTRY","JOR","EMR","YEAR","Eastern Mediterranean","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"10 [3-25]",10.1335,3.20296,24.62987,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"385",6044921,"WSH_10_WAT","COUNTRY","LCA","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-1]",0.58593,0.29152,1.04523,NA,"2022-11-01T15:13:02+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"386",9648118,"WSH_10_WAT","COUNTRY","STP","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"5 [3-7]",4.68581,2.89348,7.16155,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"387",3941714,"WSH_10_WAT","COUNTRY","SLV","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"22 [11-38]",21.61481,10.83532,37.67213,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"388",5018429,"WSH_10_WAT","COUNTRY","BIH","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2 [0-4]",1.66744,0.48232,4.12714,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"389",5182480,"WSH_10_WAT","COUNTRY","TUN","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"13 [9-20]",13.44857,8.53693,20.49092,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"390",10135516,"WSH_10_WAT","COUNTRY","TGO","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"808 [574-1092]",807.64758,574.22144,1091.77564,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"391",9850907,"WSH_10_WAT","COUNTRY","RUS","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"30 [11-61]",29.68891,11.27293,60.6825,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"392",6633832,"WSH_10_WAT","COUNTRY","NGA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"62180 [44884-82705]",62180.45313,44884.0625,82705.40625,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"393",3119678,"WSH_10_WAT","COUNTRY","UKR","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"27 [8-69]",27.07382,8.3437,69.14706,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"394",6659268,"WSH_10_WAT","COUNTRY","AZE","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"7 [3-17]",7.25894,3.03855,17.47157,NA,"2022-11-01T15:12:53+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"395",7608793,"WSH_10_WAT","COUNTRY","TLS","SEAR","YEAR","South-East Asia","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"19 [12-30]",19.04583,11.91451,30.25458,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"396",5018536,"WSH_10_WAT","COUNTRY","RWA","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"594 [409-839]",594.30591,409.40637,838.8468,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"397",3581322,"WSH_10_WAT","COUNTRY","BIH","EUR","YEAR","Europe","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1 [0-2]",0.90186,0.24213,2.33052,NA,"2022-11-01T15:13:00+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"398",1964962,"WSH_10_WAT","COUNTRY","GEO","EUR","YEAR","Europe","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2 [1-4]",2.20853,1.24797,3.89526,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"399",5779186,"WSH_10_WAT","COUNTRY","MAR","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"137 [70-256]",137.38312,69.87196,255.60645,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"400",8988727,"WSH_10_WAT","COUNTRY","PER","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"159 [93-268]",159.45871,93.36162,268.05273,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"401",3644674,"WSH_10_WAT","COUNTRY","ECU","AMR","YEAR","Americas","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"34 [21-53]",33.61605,20.77105,53.08715,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"402",1326991,"WSH_10_WAT","COUNTRY","BGD","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"12799 [7755-19856]",12799.33203,7754.57666,19856.20508,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"403",4854263,"WSH_10_WAT","COUNTRY","MMR","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1993 [1133-3243]",1993.37366,1132.58276,3243.26489,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"404",7108875,"WSH_10_WAT","COUNTRY","GAB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"43 [23-71]",43.494,23.26819,70.83287,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"405",5519654,"WSH_10_WAT","COUNTRY","CIV","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2565 [1788-3566]",2565.39307,1787.66675,3565.75073,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"406",9489752,"WSH_10_WAT","COUNTRY","DZA","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"139 [84-218]",139.08662,84.21001,217.9315,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"407",7944287,"WSH_10_WAT","COUNTRY","ZAF","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2076 [1041-3435]",2075.62598,1040.99829,3435.23657,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"408",1618009,"WSH_10_WAT","COUNTRY","TKM","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"34 [9-100]",33.53922,8.75961,100.38404,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"409",8235740,"WSH_10_WAT","COUNTRY","LBN","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"9 [2-26]",9.09306,2.47433,25.71571,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"410",9122182,"WSH_10_WAT","COUNTRY","GNQ","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"61 [34-103]",61.35195,34.03416,102.60865,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"411",6184125,"WSH_10_WAT","COUNTRY","EGY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"406 [156-737]",405.95435,156.27762,737.10339,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"412",3335269,"WSH_10_WAT","COUNTRY","MNE","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-0]",0,3e-05,0.00015,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"413",4562469,"WSH_10_WAT","COUNTRY","ZWE","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1237 [894-1656]",1236.81079,893.99426,1656.21582,NA,"2022-11-01T15:13:04+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"414",2911410,"WSH_10_WAT","COUNTRY","JAM","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"7 [4-11]",6.58211,3.7898,11.07919,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"415",1630789,"WSH_10_WAT","COUNTRY","EGY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"852 [329-1539]",851.94348,328.85388,1538.54822,NA,"2022-11-01T15:13:08+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"416",606139,"WSH_10_WAT","COUNTRY","PRK","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"52 [26-96]",52.44594,26.05167,95.72263,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"417",5741361,"WSH_10_WAT","COUNTRY","MLI","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3119 [2034-4637]",3119.06128,2034.17114,4636.54785,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"418",9496237,"WSH_10_WAT","COUNTRY","MNG","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"5 [3-9]",5.24985,3.12246,8.59949,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"419",4879749,"WSH_10_WAT","COUNTRY","NGA","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"37107 [25587-51410]",37106.73828,25586.6582,51410.375,NA,"2022-11-01T15:12:57+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"420",7475843,"WSH_10_WAT","COUNTRY","GHA","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"1063 [734-1473]",1063.49854,734.3028,1472.70911,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"421",2873378,"WSH_10_WAT","COUNTRY","PRY","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"32 [20-50]",32.05162,19.80926,49.98913,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"422",7716564,"WSH_10_WAT","COUNTRY","MDG","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"846 [584-1159]",846.28992,583.62811,1158.75317,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"423",7982374,"WSH_10_WAT","COUNTRY","MEX","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"639 [264-1254]",638.78009,263.92706,1253.91675,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"424",7380854,"WSH_10_WAT","COUNTRY","ZMB","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2328 [1712-3078]",2327.89844,1712.46802,3078.12891,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"425",5874398,"WSH_10_WAT","COUNTRY","IRQ","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"468 [281-735]",468.44128,281.49619,734.71228,NA,"2022-11-01T15:13:09+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"426",1611813,"WSH_10_WAT","COUNTRY","MMR","SEAR","YEAR","South-East Asia","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"908 [502-1502]",908.0769,502.24167,1501.65869,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"427",4448557,"WSH_10_WAT","COUNTRY","COM","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"58 [34-94]",57.91357,33.51008,93.55569,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"428",7988788,"WSH_10_WAT","COUNTRY","UGA","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"2619 [1838-3622]",2618.95654,1837.61426,3621.53491,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"429",2440835,"WSH_10_WAT","COUNTRY","TCD","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"3735 [2707-4969]",3734.85107,2707.24023,4968.56641,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"430",1308366,"WSH_10_WAT","COUNTRY","SUR","AMR","YEAR","Americas","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-1]",0.16629,0.00207,0.95421,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"431",6944817,"WSH_10_WAT","COUNTRY","MYS","WPR","YEAR","Western Pacific","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"176 [83-329]",175.86896,82.99486,328.83902,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"432",8589934,"WSH_10_WAT","COUNTRY","SEN","AFR","YEAR","Africa","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"917 [634-1291]",917.40283,633.77954,1291.23877,NA,"2022-11-01T15:13:07+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"433",896526,"WSH_10_WAT","COUNTRY","COM","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"76 [49-114]",76.39945,48.71479,114.07419,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"434",5627861,"WSH_10_WAT","COUNTRY","ERI","AFR","YEAR","Africa","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"625 [391-955]",624.73474,390.8027,955.43457,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"435",9249351,"WSH_10_WAT","COUNTRY","IRQ","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"393 [232-625]",392.97888,231.66568,624.9502,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"436",4600955,"WSH_10_WAT","COUNTRY","MDV","SEAR","YEAR","South-East Asia","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"0 [0-1]",0.17399,0.00527,1.02676,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"437",3803626,"WSH_10_WAT","COUNTRY","LBY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"1 [0-8]",1.12041,0.14246,7.93295,NA,"2022-11-01T15:12:56+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"438",4310270,"WSH_10_WAT","COUNTRY","EGY","EMR","YEAR","Eastern Mediterranean","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"446 [172-808]",445.98914,171.5878,808.00525,NA,"2022-11-01T15:13:01+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"439",9103608,"WSH_10_WAT","COUNTRY","TJK","EUR","YEAR","Europe","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"65 [35-137]",65.45168,34.81931,136.57924,NA,"2022-11-01T15:12:59+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"440",9160695,"WSH_10_WAT","COUNTRY","ECU","AMR","YEAR","Americas","SEX","SEX_FMLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"47 [27-81]",46.94544,26.89116,81.4287,NA,"2022-11-01T15:13:05+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"441",6418942,"WSH_10_WAT","COUNTRY","CAF","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSUNDER5",NA,NA,NA,NA,"645 [415-959]",644.61261,415.0976,958.78778,NA,"2022-11-01T15:12:55+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"442",126046,"WSH_10_WAT","COUNTRY","PAK","EMR","YEAR","Eastern Mediterranean","SEX","SEX_MLE",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"19974 [12996-29219]",19974.20703,12996.33984,29219.32422,NA,"2022-11-01T15:13:03+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
"443",6425290,"WSH_10_WAT","COUNTRY","SWZ","AFR","YEAR","Africa","SEX","SEX_BTSX",2019,"AGEGROUP","AGEGROUP_YEARSALL",NA,NA,NA,NA,"198 [122-282]",198.41843,122.43319,282.27826,NA,"2022-11-01T15:13:10+01:00","2019","2019-01-01T00:00:00+01:00","2019-12-31T00:00:00+01:00"
