DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
735116,Population with unknown or missing information on round trip time to water,0,1,BO,Bolivia,2008,BO2008DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2008,DHS,77081,77152,NA,NA,NA
688679,Population with water on the premises,5.9,1,BU,Burundi,2010,BU2010DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2010,DHS,41145,41939,NA,NA,NA
688684,Population with water 30 minutes or less away round trip,63.7,1,BU,Burundi,2010,BU2010DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2010,DHS,41145,41939,NA,NA,NA
688692,Population with water more than 30 minutes away round trip,29.3,1,BU,Burundi,2010,BU2010DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2010,DHS,41145,41939,NA,NA,NA
688700,Population with unknown or missing information on round trip time to water,1.1,1,BU,Burundi,2010,BU2010DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2010,DHS,41145,41939,NA,NA,NA
559591,Population with water on the premises,5.6,1,BU,Burundi,2012,BU2012MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2012,MIS,23008,23027,NA,NA,NA
559549,Population with water 30 minutes or less away round trip,68.4,1,BU,Burundi,2012,BU2012MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2012,MIS,23008,23027,NA,NA,NA
559532,Population with water more than 30 minutes away round trip,25.9,1,BU,Burundi,2012,BU2012MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2012,MIS,23008,23027,NA,NA,NA
559587,Population with unknown or missing information on round trip time to water,0.1,1,BU,Burundi,2012,BU2012MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2012,MIS,23008,23027,NA,NA,NA
66084,Population with water on the premises,10,1,BU,Burundi,2016,BU2016DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2016-17,DHS,77169,77724,NA,NA,NA
66074,Population with water 30 minutes or less away round trip,64.4,1,BU,Burundi,2016,BU2016DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2016-17,DHS,77169,77724,NA,NA,NA
66085,Population with water more than 30 minutes away round trip,25.5,1,BU,Burundi,2016,BU2016DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2016-17,DHS,77169,77724,NA,NA,NA
66069,Population with unknown or missing information on round trip time to water,0,1,BU,Burundi,2016,BU2016DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2016-17,DHS,77169,77724,NA,NA,NA
448771,Population with water on the premises,12,1,CD,Congo Democratic Republic,2007,CD2007DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2007,DHS,48381,47602,NA,NA,NA
448746,Population with water 30 minutes or less away round trip,58.2,1,CD,Congo Democratic Republic,2007,CD2007DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2007,DHS,48381,47602,NA,NA,NA
448772,Population with water more than 30 minutes away round trip,29.6,1,CD,Congo Democratic Republic,2007,CD2007DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2007,DHS,48381,47602,NA,NA,NA
448796,Population with unknown or missing information on round trip time to water,0.2,1,CD,Congo Democratic Republic,2007,CD2007DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2007,DHS,48381,47602,NA,NA,NA
562348,Population with water on the premises,7.8,1,CD,Congo Democratic Republic,2013,CD2013DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2013-14,DHS,96337,94765,NA,NA,NA
562340,Population with water 30 minutes or less away round trip,58.6,1,CD,Congo Democratic Republic,2013,CD2013DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2013-14,DHS,96337,94765,NA,NA,NA
562350,Population with water more than 30 minutes away round trip,32.9,1,CD,Congo Democratic Republic,2013,CD2013DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2013-14,DHS,96337,94765,NA,NA,NA
562325,Population with unknown or missing information on round trip time to water,0.7,1,CD,Congo Democratic Republic,2013,CD2013DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2013-14,DHS,96337,94765,NA,NA,NA
42995,Population with water on the premises,20.3,1,CD,Congo Democratic Republic,2023,CD2023DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2023-24,DHS,139064,138569,NA,NA,NA
43003,Population with water 30 minutes or less away round trip,48.9,1,CD,Congo Democratic Republic,2023,CD2023DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2023-24,DHS,139064,138569,NA,NA,NA
42996,Population with water more than 30 minutes away round trip,30.3,1,CD,Congo Democratic Republic,2023,CD2023DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2023-24,DHS,139064,138569,NA,NA,NA
42998,Population with unknown or missing information on round trip time to water,0.5,1,CD,Congo Democratic Republic,2023,CD2023DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2023-24,DHS,139064,138569,NA,NA,NA
54542,Population with water on the premises,9.6,1,CF,Central African Republic,1994,CF1994DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1994-95,DHS,27168,26836,NA,NA,NA
54537,Population with water 30 minutes or less away round trip,73.9,1,CF,Central African Republic,1994,CF1994DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1994-95,DHS,27168,26836,NA,NA,NA
54543,Population with water more than 30 minutes away round trip,16.5,1,CF,Central African Republic,1994,CF1994DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1994-95,DHS,27168,26836,NA,NA,NA
54534,Population with unknown or missing information on round trip time to water,0,1,CF,Central African Republic,1994,CF1994DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1994-95,DHS,27168,26836,NA,NA,NA
510552,Population with water on the premises,31.5,1,CG,Congo,2005,CG2005DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2005,DHS,30337,29868,NA,NA,NA
510541,Population with water 30 minutes or less away round trip,48,1,CG,Congo,2005,CG2005DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2005,DHS,30337,29868,NA,NA,NA
510554,Population with water more than 30 minutes away round trip,20.3,1,CG,Congo,2005,CG2005DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2005,DHS,30337,29868,NA,NA,NA
510547,Population with unknown or missing information on round trip time to water,0.2,1,CG,Congo,2005,CG2005DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2005,DHS,30337,29868,NA,NA,NA
580957,Population with water on the premises,36.5,1,CG,Congo,2011,CG2011DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011-12,DHS,50077,49556,NA,NA,NA
580949,Population with water 30 minutes or less away round trip,39.3,1,CG,Congo,2011,CG2011DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011-12,DHS,50077,49556,NA,NA,NA
580965,Population with water more than 30 minutes away round trip,22.3,1,CG,Congo,2011,CG2011DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011-12,DHS,50077,49556,NA,NA,NA
580963,Population with unknown or missing information on round trip time to water,1.9,1,CG,Congo,2011,CG2011DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011-12,DHS,50077,49556,NA,NA,NA
380496,Population with water on the premises,47.1,1,CI,Cote d'Ivoire,1994,CI1994DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1994,DHS,36881,36872,NA,NA,NA
380493,Population with water 30 minutes or less away round trip,48.3,1,CI,Cote d'Ivoire,1994,CI1994DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1994,DHS,36881,36872,NA,NA,NA
380497,Population with water more than 30 minutes away round trip,4.2,1,CI,Cote d'Ivoire,1994,CI1994DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1994,DHS,36881,36872,NA,NA,NA
380486,Population with unknown or missing information on round trip time to water,0.4,1,CI,Cote d'Ivoire,1994,CI1994DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1994,DHS,36881,36872,NA,NA,NA
314351,Population with water on the premises,50.3,1,CI,Cote d'Ivoire,1998,CI1998DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998-99,DHS,13079,12533,NA,NA,NA
314343,Population with water 30 minutes or less away round trip,39.9,1,CI,Cote d'Ivoire,1998,CI1998DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998-99,DHS,13079,12533,NA,NA,NA
314352,Population with water more than 30 minutes away round trip,9.8,1,CI,Cote d'Ivoire,1998,CI1998DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1998-99,DHS,13079,12533,NA,NA,NA
314357,Population with unknown or missing information on round trip time to water,0,1,CI,Cote d'Ivoire,1998,CI1998DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1998-99,DHS,13079,12533,NA,NA,NA
446749,Population with water on the premises,45,1,CI,Cote d'Ivoire,2012,CI2012DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011-12,DHS,49226,50353,NA,NA,NA
446739,Population with water 30 minutes or less away round trip,44.8,1,CI,Cote d'Ivoire,2012,CI2012DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011-12,DHS,49226,50353,NA,NA,NA
446750,Population with water more than 30 minutes away round trip,9.8,1,CI,Cote d'Ivoire,2012,CI2012DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011-12,DHS,49226,50353,NA,NA,NA
446818,Population with unknown or missing information on round trip time to water,0.4,1,CI,Cote d'Ivoire,2012,CI2012DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011-12,DHS,49226,50353,NA,NA,NA
496876,Population with water on the premises,61.4,1,CI,Cote d'Ivoire,2021,CI2021DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2021,DHS,64688,67417,NA,NA,NA
496895,Population with water 30 minutes or less away round trip,33.6,1,CI,Cote d'Ivoire,2021,CI2021DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2021,DHS,64688,67417,NA,NA,NA
496884,Population with water more than 30 minutes away round trip,4.8,1,CI,Cote d'Ivoire,2021,CI2021DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2021,DHS,64688,67417,NA,NA,NA
496882,Population with unknown or missing information on round trip time to water,0.2,1,CI,Cote d'Ivoire,2021,CI2021DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2021,DHS,64688,67417,NA,NA,NA
362940,Population with water on the premises,22.7,1,CM,Cameroon,1991,CM1991DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1991,DHS,19783,19701,NA,NA,NA
362929,Population with water 30 minutes or less away round trip,62.8,1,CM,Cameroon,1991,CM1991DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1991,DHS,19783,19701,NA,NA,NA
362941,Population with water more than 30 minutes away round trip,14.4,1,CM,Cameroon,1991,CM1991DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1991,DHS,19783,19701,NA,NA,NA
362934,Population with unknown or missing information on round trip time to water,0.1,1,CM,Cameroon,1991,CM1991DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1991,DHS,19783,19701,NA,NA,NA
371897,Population with water on the premises,17.1,1,CM,Cameroon,1998,CM1998DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1998,DHS,25757,25619,NA,NA,NA
371892,Population with water 30 minutes or less away round trip,67.6,1,CM,Cameroon,1998,CM1998DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1998,DHS,25757,25619,NA,NA,NA
371898,Population with water more than 30 minutes away round trip,14.8,1,CM,Cameroon,1998,CM1998DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1998,DHS,25757,25619,NA,NA,NA
371882,Population with unknown or missing information on round trip time to water,0.4,1,CM,Cameroon,1998,CM1998DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1998,DHS,25757,25619,NA,NA,NA
275114,Population with water on the premises,18.7,1,CM,Cameroon,2004,CM2004DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2004,DHS,49758,49478,NA,NA,NA
275098,Population with water 30 minutes or less away round trip,68.8,1,CM,Cameroon,2004,CM2004DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2004,DHS,49758,49478,NA,NA,NA
275093,Population with water more than 30 minutes away round trip,12.2,1,CM,Cameroon,2004,CM2004DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2004,DHS,49758,49478,NA,NA,NA
275104,Population with unknown or missing information on round trip time to water,0.3,1,CM,Cameroon,2004,CM2004DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2004,DHS,49758,49478,NA,NA,NA
379105,Population with water on the premises,17.7,1,CM,Cameroon,2011,CM2011DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2011,DHS,70882,70551,NA,NA,NA
379138,Population with water 30 minutes or less away round trip,66.1,1,CM,Cameroon,2011,CM2011DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2011,DHS,70882,70551,NA,NA,NA
379106,Population with water more than 30 minutes away round trip,15,1,CM,Cameroon,2011,CM2011DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2011,DHS,70882,70551,NA,NA,NA
379146,Population with unknown or missing information on round trip time to water,1.1,1,CM,Cameroon,2011,CM2011DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2011,DHS,70882,70551,NA,NA,NA
434866,Population with water on the premises,30.1,1,CM,Cameroon,2018,CM2018DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2018,DHS,58331,57624,NA,NA,NA
434848,Population with water 30 minutes or less away round trip,57.2,1,CM,Cameroon,2018,CM2018DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2018,DHS,58331,57624,NA,NA,NA
434867,Population with water more than 30 minutes away round trip,12.3,1,CM,Cameroon,2018,CM2018DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2018,DHS,58331,57624,NA,NA,NA
434858,Population with unknown or missing information on round trip time to water,0.3,1,CM,Cameroon,2018,CM2018DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2018,DHS,58331,57624,NA,NA,NA
477031,Population with water on the premises,32.7,1,CM,Cameroon,2022,CM2022MIS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2022,MIS,29641,28864,NA,NA,NA
477039,Population with water 30 minutes or less away round trip,57.4,1,CM,Cameroon,2022,CM2022MIS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2022,MIS,29641,28864,NA,NA,NA
477032,Population with water more than 30 minutes away round trip,9.6,1,CM,Cameroon,2022,CM2022MIS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2022,MIS,29641,28864,NA,NA,NA
477025,Population with unknown or missing information on round trip time to water,0.2,1,CM,Cameroon,2022,CM2022MIS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2022,MIS,29641,28864,NA,NA,NA
394689,Population with water on the premises,90.6,1,CO,Colombia,1990,CO1990DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1990,DHS,31338,34458,NA,NA,NA
394688,Population with water 30 minutes or less away round trip,8.2,1,CO,Colombia,1990,CO1990DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1990,DHS,31338,34458,NA,NA,NA
394695,Population with water more than 30 minutes away round trip,0.8,1,CO,Colombia,1990,CO1990DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1990,DHS,31338,34458,NA,NA,NA
394693,Population with unknown or missing information on round trip time to water,0.4,1,CO,Colombia,1990,CO1990DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1990,DHS,31338,34458,NA,NA,NA
675705,Population with water on the premises,90.8,1,CO,Colombia,1995,CO1995DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1995,DHS,44846,45098,NA,NA,NA
675713,Population with water 30 minutes or less away round trip,8.4,1,CO,Colombia,1995,CO1995DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1995,DHS,44846,45098,NA,NA,NA
675706,Population with water more than 30 minutes away round trip,0.6,1,CO,Colombia,1995,CO1995DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1995,DHS,44846,45098,NA,NA,NA
675681,Population with unknown or missing information on round trip time to water,0.2,1,CO,Colombia,1995,CO1995DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1995,DHS,44846,45098,NA,NA,NA
47567,Population with water on the premises,94.9,1,CO,Colombia,2000,CO2000DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2000,DHS,45844,46459,NA,NA,NA
47562,Population with water 30 minutes or less away round trip,4.6,1,CO,Colombia,2000,CO2000DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2000,DHS,45844,46459,NA,NA,NA
47568,Population with water more than 30 minutes away round trip,0.5,1,CO,Colombia,2000,CO2000DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2000,DHS,45844,46459,NA,NA,NA
47553,Population with unknown or missing information on round trip time to water,0.1,1,CO,Colombia,2000,CO2000DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2000,DHS,45844,46459,NA,NA,NA
281714,Population with water on the premises,95.1,1,CO,Colombia,2005,CO2005DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2005,DHS,152812,153749,NA,NA,NA
281721,Population with water 30 minutes or less away round trip,4.4,1,CO,Colombia,2005,CO2005DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2005,DHS,152812,153749,NA,NA,NA
281715,Population with water more than 30 minutes away round trip,0.5,1,CO,Colombia,2005,CO2005DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2005,DHS,152812,153749,NA,NA,NA
446645,Population with water on the premises,96,1,CO,Colombia,2010,CO2010DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2010,DHS,194004,197508,NA,NA,NA
446636,Population with water 30 minutes or less away round trip,3.5,1,CO,Colombia,2010,CO2010DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2010,DHS,194004,197508,NA,NA,NA
446646,Population with water more than 30 minutes away round trip,0.5,1,CO,Colombia,2010,CO2010DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2010,DHS,194004,197508,NA,NA,NA
446640,Population with unknown or missing information on round trip time to water,0,1,CO,Colombia,2010,CO2010DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2010,DHS,194004,197508,NA,NA,NA
484889,Population with water on the premises,95.4,1,CO,Colombia,2015,CO2015DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2015,DHS,157347,158283,NA,NA,NA
484894,Population with water 30 minutes or less away round trip,3.7,1,CO,Colombia,2015,CO2015DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2015,DHS,157347,158283,NA,NA,NA
484890,Population with water more than 30 minutes away round trip,0.7,1,CO,Colombia,2015,CO2015DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2015,DHS,157347,158283,NA,NA,NA
484898,Population with unknown or missing information on round trip time to water,0.2,1,CO,Colombia,2015,CO2015DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,2015,DHS,157347,158283,NA,NA,NA
476157,Population with water on the premises,54.7,1,DR,Dominican Republic,1991,DR1991DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1991,DHS,32827,33550,NA,NA,NA
476154,Population with water 30 minutes or less away round trip,37.5,1,DR,Dominican Republic,1991,DR1991DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1991,DHS,32827,33550,NA,NA,NA
476158,Population with water more than 30 minutes away round trip,6.8,1,DR,Dominican Republic,1991,DR1991DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1991,DHS,32827,33550,NA,NA,NA
476163,Population with unknown or missing information on round trip time to water,1,1,DR,Dominican Republic,1991,DR1991DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1991,DHS,32827,33550,NA,NA,NA
72411,Population with water on the premises,71.8,1,DR,Dominican Republic,1996,DR1996DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1996,DHS,37909,38538,NA,NA,NA
72407,Population with water 30 minutes or less away round trip,23.9,1,DR,Dominican Republic,1996,DR1996DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1996,DHS,37909,38538,NA,NA,NA
72412,Population with water more than 30 minutes away round trip,3.3,1,DR,Dominican Republic,1996,DR1996DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1996,DHS,37909,38538,NA,NA,NA
72423,Population with unknown or missing information on round trip time to water,1.1,1,DR,Dominican Republic,1996,DR1996DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1996,DHS,37909,38538,NA,NA,NA
540209,Population with water on the premises,92.6,1,DR,Dominican Republic,1999,DR1999DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,1999,DHS,5790,5865,NA,NA,NA
540258,Population with water 30 minutes or less away round trip,5.7,1,DR,Dominican Republic,1999,DR1999DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,1999,DHS,5790,5865,NA,NA,NA
540237,Population with water more than 30 minutes away round trip,1.4,1,DR,Dominican Republic,1999,DR1999DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,1999,DHS,5790,5865,NA,NA,NA
540251,Population with unknown or missing information on round trip time to water,0.3,1,DR,Dominican Republic,1999,DR1999DHS,WS_TIME_P_DKM,250202040,S,1000,0,Total,Total,0,NA,1,1,WSTIMEPDKM,NA,1999,DHS,5790,5865,NA,NA,NA
73130,Population with water on the premises,63.5,1,DR,Dominican Republic,2002,DR2002DHS,WS_TIME_P_ONP,250202010,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPONP,NA,2002,DHS,106274,107592,NA,NA,NA
73148,Population with water 30 minutes or less away round trip,8.9,1,DR,Dominican Republic,2002,DR2002DHS,WS_TIME_P_L30,250202020,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPL30,NA,2002,DHS,106274,107592,NA,NA,NA
73131,Population with water more than 30 minutes away round trip,1.5,1,DR,Dominican Republic,2002,DR2002DHS,WS_TIME_P_M30,250202030,I,1000,0,Total,Total,0,NA,1,1,WSTIMEPM30,NA,2002,DHS,106274,107592,NA,NA,NA
